Season,TeamID,ConfAbbrev,tourney_game_wins,tourney_game_losses
2017,1266,big_east,13,11
2018,1266,big_east,13,11
2019,1266,big_east,13,11
2020,1266,big_east,13,11
1985,1267,southern,1,1
1986,1267,southern,1,1
1987,1267,southern,1,1
1988,1267,southern,1,1
1989,1267,southern,1,1
1990,1267,southern,1,1
1991,1267,southern,1,1
1992,1267,southern,1,1
1993,1267,southern,1,1
1994,1267,southern,1,1
1995,1267,southern,1,1
1996,1267,southern,1,1
1997,1267,southern,1,1
1998,1267,mac,1,1
1999,1267,mac,1,1
2000,1267,mac,1,1
2001,1267,mac,1,1
2002,1267,mac,1,1
2003,1267,mac,1,1
2004,1267,mac,1,1
2005,1267,mac,1,1
2006,1267,cusa,1,1
2007,1267,cusa,1,1
2008,1267,cusa,1,1
2009,1267,cusa,1,1
2010,1267,cusa,1,1
2011,1267,cusa,1,1
2012,1267,cusa,1,1
2013,1267,cusa,1,1
2014,1267,cusa,1,1
2015,1267,cusa,1,1
2016,1267,cusa,1,1
2017,1267,cusa,1,1
2018,1267,cusa,1,1
2019,1267,cusa,1,1
2020,1267,cusa,1,1
1985,1268,acc,10,9
1986,1268,acc,10,9
1987,1268,acc,10,9
1988,1268,acc,10,9
1989,1268,acc,10,9
1990,1268,acc,10,9
1991,1268,acc,10,9
1992,1268,acc,10,9
1993,1268,acc,10,9
1994,1268,acc,10,9
1995,1268,acc,10,9
1996,1268,acc,10,9
1997,1268,acc,10,9
1998,1268,acc,10,9
1999,1268,acc,10,9
2000,1268,acc,10,9
2001,1268,acc,10,9
2002,1268,acc,10,9
2003,1268,acc,10,9
2004,1268,acc,10,9
2005,1268,acc,10,9
2006,1268,acc,10,9
2007,1268,acc,10,9
2008,1268,acc,10,9
2009,1268,acc,10,9
2010,1268,acc,10,9
2011,1268,acc,10,9
2012,1268,acc,10,9
2013,1268,acc,10,9
2014,1268,acc,10,9
2015,1268,big_ten,10,9
2016,1268,big_ten,10,9
2017,1268,big_ten,10,9
2018,1268,big_ten,10,9
2019,1268,big_ten,10,9
2020,1268,big_ten,10,9
1985,1272,metro,16,10
1986,1272,metro,16,10
1987,1272,metro,16,10
1988,1272,metro,16,10
1989,1272,metro,16,10
1990,1272,metro,16,10
1991,1272,metro,16,10
1992,1272,gmwc,16,10
1993,1272,gmwc,16,10
1994,1272,gmwc,16,10
1995,1272,gmwc,16,10
1996,1272,cusa,16,10
1997,1272,cusa,16,10
1998,1272,cusa,16,10
1999,1272,cusa,16,10
2000,1272,cusa,16,10
2001,1272,cusa,16,10
2002,1272,cusa,16,10
2003,1272,cusa,16,10
2004,1272,cusa,16,10
2005,1272,cusa,16,10
2006,1272,cusa,16,10
2007,1272,cusa,16,10
2008,1272,cusa,16,10
2009,1272,cusa,16,10
2010,1272,cusa,16,10
2011,1272,cusa,16,10
2012,1272,cusa,16,10
2013,1272,cusa,16,10
2014,1272,aac,16,10
2015,1272,aac,16,10
2016,1272,aac,16,10
2017,1272,aac,16,10
2018,1272,aac,16,10
2019,1272,aac,16,10
2020,1272,aac,16,10
1985,1273,a_sun,1,1
1986,1273,a_sun,1,1
1987,1273,a_sun,1,1
1988,1273,a_sun,1,1
1989,1273,a_sun,1,1
1990,1273,a_sun,1,1
1991,1273,a_sun,1,1
1992,1273,a_sun,1,1
1993,1273,a_sun,1,1
1994,1273,a_sun,1,1
1995,1273,a_sun,1,1
1996,1273,a_sun,1,1
1997,1273,a_sun,1,1
1998,1273,a_sun,1,1
1999,1273,a_sun,1,1
2000,1273,a_sun,1,1
2001,1273,a_sun,1,1
2002,1273,a_sun,1,1
2003,1273,a_sun,1,1
2004,1273,a_sun,1,1
2005,1273,a_sun,1,1
2006,1273,a_sun,1,1
2007,1273,a_sun,1,1
2008,1273,a_sun,1,1
2009,1273,a_sun,1,1
2010,1273,a_sun,1,1
2011,1273,a_sun,1,1
2012,1273,a_sun,1,1
2013,1273,a_sun,1,1
2014,1273,a_sun,1,1
2015,1273,southern,1,1
2016,1273,southern,1,1
2017,1273,southern,1,1
2018,1273,southern,1,1
2019,1273,southern,1,1
2020,1273,southern,1,1
1985,1276,big_ten,20,9
1986,1276,big_ten,20,9
1987,1276,big_ten,20,9
1988,1276,big_ten,20,9
1989,1276,big_ten,20,9
1990,1276,big_ten,20,9
1991,1276,big_ten,20,9
1992,1276,big_ten,20,9
1993,1276,big_ten,20,9
1994,1276,big_ten,20,9
1995,1276,big_ten,20,9
1996,1276,big_ten,20,9
1997,1276,big_ten,20,9
1998,1276,big_ten,20,9
1999,1276,big_ten,20,9
2000,1276,big_ten,20,9
2001,1276,big_ten,20,9
2002,1276,big_ten,20,9
2003,1276,big_ten,20,9
2004,1276,big_ten,20,9
2005,1276,big_ten,20,9
2006,1276,big_ten,20,9
2007,1276,big_ten,20,9
2008,1276,big_ten,20,9
2009,1276,big_ten,20,9
2010,1276,big_ten,20,9
2011,1276,big_ten,20,9
2012,1276,big_ten,20,9
2013,1276,big_ten,20,9
2014,1276,big_ten,20,9
2015,1276,big_ten,20,9
2016,1276,big_ten,20,9
2017,1276,big_ten,20,9
2018,1276,big_ten,20,9
2019,1276,big_ten,20,9
2020,1276,big_ten,20,9
1985,1277,big_ten,36,17
1986,1277,big_ten,36,17
1987,1277,big_ten,36,17
1988,1277,big_ten,36,17
1989,1277,big_ten,36,17
1990,1277,big_ten,36,17
1991,1277,big_ten,36,17
1992,1277,big_ten,36,17
1993,1277,big_ten,36,17
1994,1277,big_ten,36,17
1995,1277,big_ten,36,17
1996,1277,big_ten,36,17
1997,1277,big_ten,36,17
1998,1277,big_ten,36,17
1999,1277,big_ten,36,17
2000,1277,big_ten,36,17
2001,1277,big_ten,36,17
2002,1277,big_ten,36,17
2003,1277,big_ten,36,17
2004,1277,big_ten,36,17
2005,1277,big_ten,36,17
2006,1277,big_ten,36,17
2007,1277,big_ten,36,17
2008,1277,big_ten,36,17
2009,1277,big_ten,36,17
2010,1277,big_ten,36,17
2011,1277,big_ten,36,17
2012,1277,big_ten,36,17
2013,1277,big_ten,36,17
2014,1277,big_ten,36,17
2015,1277,big_ten,36,17
2016,1277,big_ten,36,17
2017,1277,big_ten,36,17
2018,1277,big_ten,36,17
2019,1277,big_ten,36,17
2020,1277,big_ten,36,17
1985,1278,big_ten,2,6
1986,1278,big_ten,2,6
1987,1278,big_ten,2,6
1988,1278,big_ten,2,6
1989,1278,big_ten,2,6
1990,1278,big_ten,2,6
1991,1278,big_ten,2,6
1992,1278,big_ten,2,6
1993,1278,big_ten,2,6
1994,1278,big_ten,2,6
1995,1278,big_ten,2,6
1996,1278,big_ten,2,6
1997,1278,big_ten,2,6
1998,1278,big_ten,2,6
1999,1278,big_ten,2,6
2000,1278,big_ten,2,6
2001,1278,big_ten,2,6
2002,1278,big_ten,2,6
2003,1278,big_ten,2,6
2004,1278,big_ten,2,6
2005,1278,big_ten,2,6
2006,1278,big_ten,2,6
2007,1278,big_ten,2,6
2008,1278,big_ten,2,6
2009,1278,big_ten,2,6
2010,1278,big_ten,2,6
2011,1278,big_ten,2,6
2012,1278,big_ten,2,6
2013,1278,big_ten,2,6
2014,1278,big_ten,2,6
2015,1278,big_ten,2,6
2016,1278,big_ten,2,6
2017,1278,big_ten,2,6
2018,1278,big_ten,2,6
2019,1278,big_ten,2,6
2020,1278,big_ten,2,6
1985,1279,sec,2,3
1986,1279,sec,2,3
1987,1279,sec,2,3
1988,1279,sec,2,3
1989,1279,sec,2,3
1990,1279,sec,2,3
1991,1279,sec,2,3
1992,1279,sec,2,3
1993,1279,sec,2,3
1994,1279,sec,2,3
1995,1279,sec,2,3
1996,1279,sec,2,3
1997,1279,sec,2,3
1998,1279,sec,2,3
1999,1279,sec,2,3
2000,1279,sec,2,3
2001,1279,sec,2,3
2002,1279,sec,2,3
2003,1279,sec,2,3
2004,1279,sec,2,3
2005,1279,sec,2,3
2006,1279,sec,2,3
2007,1279,sec,2,3
2008,1279,sec,2,3
2009,1279,sec,2,3
2010,1279,sec,2,3
2011,1279,sec,2,3
2012,1279,sec,2,3
2013,1279,sec,2,3
2014,1279,sec,2,3
2015,1279,sec,2,3
2016,1279,sec,2,3
2017,1279,sec,2,3
2018,1279,sec,2,3
2019,1279,sec,2,3
2020,1279,sec,2,3
1985,1280,sec,3,6
1986,1280,sec,3,6
1987,1280,sec,3,6
1988,1280,sec,3,6
1989,1280,sec,3,6
1990,1280,sec,3,6
1991,1280,sec,3,6
1992,1280,sec,3,6
1993,1280,sec,3,6
1994,1280,sec,3,6
1995,1280,sec,3,6
1996,1280,sec,3,6
1997,1280,sec,3,6
1998,1280,sec,3,6
1999,1280,sec,3,6
2000,1280,sec,3,6
2001,1280,sec,3,6
2002,1280,sec,3,6
2003,1280,sec,3,6
2004,1280,sec,3,6
2005,1280,sec,3,6
2006,1280,sec,3,6
2007,1280,sec,3,6
2008,1280,sec,3,6
2009,1280,sec,3,6
2010,1280,sec,3,6
2011,1280,sec,3,6
2012,1280,sec,3,6
2013,1280,sec,3,6
2014,1280,sec,3,6
2015,1280,sec,3,6
2016,1280,sec,3,6
2017,1280,sec,3,6
2018,1280,sec,3,6
2019,1280,sec,3,6
2020,1280,sec,3,6
1985,1281,big_eight,5,7
1986,1281,big_eight,5,7
1987,1281,big_eight,5,7
1988,1281,big_eight,5,7
1989,1281,big_eight,5,7
1990,1281,big_eight,5,7
1991,1281,big_eight,5,7
1992,1281,big_eight,5,7
1993,1281,big_eight,5,7
1994,1281,big_eight,5,7
1995,1281,big_eight,5,7
1996,1281,big_eight,5,7
1997,1281,big_twelve,5,7
1998,1281,big_twelve,5,7
1999,1281,big_twelve,5,7
2000,1281,big_twelve,5,7
2001,1281,big_twelve,5,7
2002,1281,big_twelve,5,7
2003,1281,big_twelve,5,7
2004,1281,big_twelve,5,7
2005,1281,big_twelve,5,7
2006,1281,big_twelve,5,7
2007,1281,big_twelve,5,7
2008,1281,big_twelve,5,7
2009,1281,big_twelve,5,7
2010,1281,big_twelve,5,7
2011,1281,big_twelve,5,7
2012,1281,big_twelve,5,7
2013,1281,sec,5,7
2014,1281,sec,5,7
2015,1281,sec,5,7
2016,1281,sec,5,7
2017,1281,sec,5,7
2018,1281,sec,5,7
2019,1281,sec,5,7
2020,1281,sec,5,7
1985,1284,ind,1,2
1986,1284,ecacm,1,2
1987,1284,ecacm,1,2
1988,1284,ecacm,1,2
1989,1284,nec,1,2
1990,1284,nec,1,2
1991,1284,nec,1,2
1992,1284,nec,1,2
1993,1284,nec,1,2
1994,1284,nec,1,2
1995,1284,nec,1,2
1996,1284,nec,1,2
1997,1284,nec,1,2
1998,1284,nec,1,2
1999,1284,nec,1,2
2000,1284,nec,1,2
2001,1284,nec,1,2
2002,1284,nec,1,2
2003,1284,nec,1,2
2004,1284,nec,1,2
2005,1284,nec,1,2
2006,1284,nec,1,2
2007,1284,nec,1,2
2008,1284,nec,1,2
2009,1284,nec,1,2
2010,1284,nec,1,2
2011,1284,nec,1,2
2012,1284,nec,1,2
2013,1284,nec,1,2
2014,1284,maac,1,2
2015,1284,maac,1,2
2016,1284,maac,1,2
2017,1284,maac,1,2
2018,1284,maac,1,2
2019,1284,maac,1,2
2020,1284,maac,1,2
1985,1285,big_sky,1,7
1986,1285,big_sky,1,7
1987,1285,big_sky,1,7
1988,1285,big_sky,1,7
1989,1285,big_sky,1,7
1990,1285,big_sky,1,7
1991,1285,big_sky,1,7
1992,1285,big_sky,1,7
1993,1285,big_sky,1,7
1994,1285,big_sky,1,7
1995,1285,big_sky,1,7
1996,1285,big_sky,1,7
1997,1285,big_sky,1,7
1998,1285,big_sky,1,7
1999,1285,big_sky,1,7
2000,1285,big_sky,1,7
2001,1285,big_sky,1,7
2002,1285,big_sky,1,7
2003,1285,big_sky,1,7
2004,1285,big_sky,1,7
2005,1285,big_sky,1,7
2006,1285,big_sky,1,7
2007,1285,big_sky,1,7
2008,1285,big_sky,1,7
2009,1285,big_sky,1,7
2010,1285,big_sky,1,7
2011,1285,big_sky,1,7
2012,1285,big_sky,1,7
2013,1285,big_sky,1,7
2014,1285,big_sky,1,7
2015,1285,big_sky,1,7
2016,1285,big_sky,1,7
2017,1285,big_sky,1,7
2018,1285,big_sky,1,7
2019,1285,big_sky,1,7
2020,1285,big_sky,1,7
1985,1287,ovc,2,2
1986,1287,ovc,2,2
1987,1287,ovc,2,2
1988,1287,ovc,2,2
1989,1287,ovc,2,2
1990,1287,ovc,2,2
1991,1287,ovc,2,2
1992,1287,ovc,2,2
1993,1287,ovc,2,2
1994,1287,ovc,2,2
1995,1287,ovc,2,2
1996,1287,ovc,2,2
1997,1287,ovc,2,2
1998,1287,ovc,2,2
1999,1287,ovc,2,2
2000,1287,ovc,2,2
2001,1287,ovc,2,2
2002,1287,ovc,2,2
2003,1287,ovc,2,2
2004,1287,ovc,2,2
2005,1287,ovc,2,2
2006,1287,ovc,2,2
2007,1287,ovc,2,2
2008,1287,ovc,2,2
2009,1287,ovc,2,2
2010,1287,ovc,2,2
2011,1287,ovc,2,2
2012,1287,ovc,2,2
2013,1287,ovc,2,2
2014,1287,ovc,2,2
2015,1287,ovc,2,2
2016,1287,ovc,2,2
2017,1287,ovc,2,2
2018,1287,ovc,2,2
2019,1287,ovc,2,2
2020,1287,ovc,2,2
1985,1292,ovc,2,3
1986,1292,ovc,2,3
1987,1292,ovc,2,3
1988,1292,ovc,2,3
1989,1292,ovc,2,3
1990,1292,ovc,2,3
1991,1292,ovc,2,3
1992,1292,ovc,2,3
1993,1292,ovc,2,3
1994,1292,ovc,2,3
1995,1292,ovc,2,3
1996,1292,ovc,2,3
1997,1292,ovc,2,3
1998,1292,ovc,2,3
1999,1292,ovc,2,3
2000,1292,ovc,2,3
2001,1292,sun_belt,2,3
2002,1292,sun_belt,2,3
2003,1292,sun_belt,2,3
2004,1292,sun_belt,2,3
2005,1292,sun_belt,2,3
2006,1292,sun_belt,2,3
2007,1292,sun_belt,2,3
2008,1292,sun_belt,2,3
2009,1292,sun_belt,2,3
2010,1292,sun_belt,2,3
2011,1292,sun_belt,2,3
2012,1292,sun_belt,2,3
2013,1292,sun_belt,2,3
2014,1292,cusa,2,3
2015,1292,cusa,2,3
2016,1292,cusa,2,3
2017,1292,cusa,2,3
2018,1292,cusa,2,3
2019,1292,cusa,2,3
2020,1292,cusa,2,3
1985,1293,ovc,3,6
1986,1293,ovc,3,6
1987,1293,ovc,3,6
1988,1293,ovc,3,6
1989,1293,ovc,3,6
1990,1293,ovc,3,6
1991,1293,ovc,3,6
1992,1293,ovc,3,6
1993,1293,ovc,3,6
1994,1293,ovc,3,6
1995,1293,ovc,3,6
1996,1293,ovc,3,6
1997,1293,ovc,3,6
1998,1293,ovc,3,6
1999,1293,ovc,3,6
2000,1293,ovc,3,6
2001,1293,ovc,3,6
2002,1293,ovc,3,6
2003,1293,ovc,3,6
2004,1293,ovc,3,6
2005,1293,ovc,3,6
2006,1293,ovc,3,6
2007,1293,ovc,3,6
2008,1293,ovc,3,6
2009,1293,ovc,3,6
2010,1293,ovc,3,6
2011,1293,ovc,3,6
2012,1293,ovc,3,6
2013,1293,ovc,3,6
2014,1293,ovc,3,6
2015,1293,ovc,3,6
2016,1293,ovc,3,6
2017,1293,ovc,3,6
2018,1293,ovc,3,6
2019,1293,ovc,3,6
2020,1293,ovc,3,6
1985,1299,meac,1,1
1986,1299,meac,1,1
1987,1299,meac,1,1
1988,1299,meac,1,1
1989,1299,meac,1,1
1990,1299,meac,1,1
1991,1299,meac,1,1
1992,1299,meac,1,1
1993,1299,meac,1,1
1994,1299,meac,1,1
1995,1299,meac,1,1
1996,1299,meac,1,1
1997,1299,meac,1,1
1998,1299,meac,1,1
1999,1299,meac,1,1
2000,1299,meac,1,1
2001,1299,meac,1,1
2002,1299,meac,1,1
2003,1299,meac,1,1
2004,1299,meac,1,1
2005,1299,meac,1,1
2006,1299,meac,1,1
2007,1299,meac,1,1
2008,1299,meac,1,1
2009,1299,meac,1,1
2010,1299,meac,1,1
2011,1299,meac,1,1
2012,1299,meac,1,1
2013,1299,meac,1,1
2014,1299,meac,1,1
2015,1299,meac,1,1
2016,1299,meac,1,1
2017,1299,meac,1,1
2018,1299,meac,1,1
2019,1299,meac,1,1
2020,1299,meac,1,1
1985,1301,acc,9,9
1986,1301,acc,9,9
1987,1301,acc,9,9
1988,1301,acc,9,9
1989,1301,acc,9,9
1990,1301,acc,9,9
1991,1301,acc,9,9
1992,1301,acc,9,9
1993,1301,acc,9,9
1994,1301,acc,9,9
1995,1301,acc,9,9
1996,1301,acc,9,9
1997,1301,acc,9,9
1998,1301,acc,9,9
1999,1301,acc,9,9
2000,1301,acc,9,9
2001,1301,acc,9,9
2002,1301,acc,9,9
2003,1301,acc,9,9
2004,1301,acc,9,9
2005,1301,acc,9,9
2006,1301,acc,9,9
2007,1301,acc,9,9
2008,1301,acc,9,9
2009,1301,acc,9,9
2010,1301,acc,9,9
2011,1301,acc,9,9
2012,1301,acc,9,9
2013,1301,acc,9,9
2014,1301,acc,9,9
2015,1301,acc,9,9
2016,1301,acc,9,9
2017,1301,acc,9,9
2018,1301,acc,9,9
2019,1301,acc,9,9
2020,1301,acc,9,9
1985,1305,big_sky,6,7
1986,1305,big_sky,6,7
1987,1305,big_sky,6,7
1988,1305,big_sky,6,7
1989,1305,big_sky,6,7
1990,1305,big_sky,6,7
1991,1305,big_sky,6,7
1992,1305,big_sky,6,7
1993,1305,big_west,6,7
1994,1305,big_west,6,7
1995,1305,big_west,6,7
1996,1305,big_west,6,7
1997,1305,big_west,6,7
1998,1305,big_west,6,7
1999,1305,big_west,6,7
2000,1305,big_west,6,7
2001,1305,wac,6,7
2002,1305,wac,6,7
2003,1305,wac,6,7
2004,1305,wac,6,7
2005,1305,wac,6,7
2006,1305,wac,6,7
2007,1305,wac,6,7
2008,1305,wac,6,7
2009,1305,wac,6,7
2010,1305,wac,6,7
2011,1305,wac,6,7
2012,1305,wac,6,7
2013,1305,mwc,6,7
2014,1305,mwc,6,7
2015,1305,mwc,6,7
2016,1305,mwc,6,7
2017,1305,mwc,6,7
2018,1305,mwc,6,7
2019,1305,mwc,6,7
2020,1305,mwc,6,7
1985,1307,wac,2,5
1986,1307,wac,2,5
1987,1307,wac,2,5
1988,1307,wac,2,5
1989,1307,wac,2,5
1990,1307,wac,2,5
1991,1307,wac,2,5
1992,1307,wac,2,5
1993,1307,wac,2,5
1994,1307,wac,2,5
1995,1307,wac,2,5
1996,1307,wac,2,5
1997,1307,wac,2,5
1998,1307,wac,2,5
1999,1307,wac,2,5
2000,1307,mwc,2,5
2001,1307,mwc,2,5
2002,1307,mwc,2,5
2003,1307,mwc,2,5
2004,1307,mwc,2,5
2005,1307,mwc,2,5
2006,1307,mwc,2,5
2007,1307,mwc,2,5
2008,1307,mwc,2,5
2009,1307,mwc,2,5
2010,1307,mwc,2,5
2011,1307,mwc,2,5
2012,1307,mwc,2,5
2013,1307,mwc,2,5
2014,1307,mwc,2,5
2015,1307,mwc,2,5
2016,1307,mwc,2,5
2017,1307,mwc,2,5
2018,1307,mwc,2,5
2019,1307,mwc,2,5
2020,1307,mwc,2,5
1985,1310,ecacn,1,2
1986,1310,ecacn,1,2
1987,1310,ecacn,1,2
1988,1310,ecacn,1,2
1989,1310,nac,1,2
1990,1310,maac,1,2
1991,1310,maac,1,2
1992,1310,maac,1,2
1993,1310,maac,1,2
1994,1310,maac,1,2
1995,1310,maac,1,2
1996,1310,maac,1,2
1997,1310,maac,1,2
1998,1310,maac,1,2
1999,1310,maac,1,2
2000,1310,maac,1,2
2001,1310,maac,1,2
2002,1310,maac,1,2
2003,1310,maac,1,2
2004,1310,maac,1,2
2005,1310,maac,1,2
2006,1310,maac,1,2
2007,1310,maac,1,2
2008,1310,maac,1,2
2009,1310,maac,1,2
2010,1310,maac,1,2
2011,1310,maac,1,2
2012,1310,maac,1,2
2013,1310,maac,1,2
2014,1310,maac,1,2
2015,1310,maac,1,2
2016,1310,maac,1,2
2017,1310,maac,1,2
2018,1310,maac,1,2
2019,1310,maac,1,2
2020,1310,maac,1,2
1985,1314,acc,45,12
1986,1314,acc,45,12
1987,1314,acc,45,12
1988,1314,acc,45,12
1989,1314,acc,45,12
1990,1314,acc,45,12
1991,1314,acc,45,12
1992,1314,acc,45,12
1993,1314,acc,45,12
1994,1314,acc,45,12
1995,1314,acc,45,12
1996,1314,acc,45,12
1997,1314,acc,45,12
1998,1314,acc,45,12
1999,1314,acc,45,12
2000,1314,acc,45,12
2001,1314,acc,45,12
2002,1314,acc,45,12
2003,1314,acc,45,12
2004,1314,acc,45,12
2005,1314,acc,45,12
2006,1314,acc,45,12
2007,1314,acc,45,12
2008,1314,acc,45,12
2009,1314,acc,45,12
2010,1314,acc,45,12
2011,1314,acc,45,12
2012,1314,acc,45,12
2013,1314,acc,45,12
2014,1314,acc,45,12
2015,1314,acc,45,12
2016,1314,acc,45,12
2017,1314,acc,45,12
2018,1314,acc,45,12
2019,1314,acc,45,12
2020,1314,acc,45,12
1985,1320,mid_cont,4,7
1986,1320,mid_cont,4,7
1987,1320,mid_cont,4,7
1988,1320,mid_cont,4,7
1989,1320,mid_cont,4,7
1990,1320,mid_cont,4,7
1991,1320,mid_cont,4,7
1992,1320,mvc,4,7
1993,1320,mvc,4,7
1994,1320,mvc,4,7
1995,1320,mvc,4,7
1996,1320,mvc,4,7
1997,1320,mvc,4,7
1998,1320,mvc,4,7
1999,1320,mvc,4,7
2000,1320,mvc,4,7
2001,1320,mvc,4,7
2002,1320,mvc,4,7
2003,1320,mvc,4,7
2004,1320,mvc,4,7
2005,1320,mvc,4,7
2006,1320,mvc,4,7
2007,1320,mvc,4,7
2008,1320,mvc,4,7
2009,1320,mvc,4,7
2010,1320,mvc,4,7
2011,1320,mvc,4,7
2012,1320,mvc,4,7
2013,1320,mvc,4,7
2014,1320,mvc,4,7
2015,1320,mvc,4,7
2016,1320,mvc,4,7
2017,1320,mvc,4,7
2018,1320,mvc,4,7
2019,1320,mvc,4,7
2020,1320,mvc,4,7
1985,1321,big_ten,1,1
1986,1321,big_ten,1,1
1987,1321,big_ten,1,1
1988,1321,big_ten,1,1
1989,1321,big_ten,1,1
1990,1321,big_ten,1,1
1991,1321,big_ten,1,1
1992,1321,big_ten,1,1
1993,1321,big_ten,1,1
1994,1321,big_ten,1,1
1995,1321,big_ten,1,1
1996,1321,big_ten,1,1
1997,1321,big_ten,1,1
1998,1321,big_ten,1,1
1999,1321,big_ten,1,1
2000,1321,big_ten,1,1
2001,1321,big_ten,1,1
2002,1321,big_ten,1,1
2003,1321,big_ten,1,1
2004,1321,big_ten,1,1
2005,1321,big_ten,1,1
2006,1321,big_ten,1,1
2007,1321,big_ten,1,1
2008,1321,big_ten,1,1
2009,1321,big_ten,1,1
2010,1321,big_ten,1,1
2011,1321,big_ten,1,1
2012,1321,big_ten,1,1
2013,1321,big_ten,1,1
2014,1321,big_ten,1,1
2015,1321,big_ten,1,1
2016,1321,big_ten,1,1
2017,1321,big_ten,1,1
2018,1321,big_ten,1,1
2019,1321,big_ten,1,1
2020,1321,big_ten,1,1
1985,1322,gsc,1,2
1986,1322,gsc,1,2
1987,1322,gsc,1,2
1988,1322,southland,1,2
1989,1322,southland,1,2
1990,1322,southland,1,2
1991,1322,southland,1,2
1992,1322,southland,1,2
1993,1322,southland,1,2
1994,1322,southland,1,2
1995,1322,southland,1,2
1996,1322,southland,1,2
1997,1322,southland,1,2
1998,1322,southland,1,2
1999,1322,southland,1,2
2000,1322,southland,1,2
2001,1322,southland,1,2
2002,1322,southland,1,2
2003,1322,southland,1,2
2004,1322,southland,1,2
2005,1322,southland,1,2
2006,1322,southland,1,2
2007,1322,southland,1,2
2008,1322,southland,1,2
2009,1322,southland,1,2
2010,1322,southland,1,2
2011,1322,southland,1,2
2012,1322,southland,1,2
2013,1322,southland,1,2
2014,1322,southland,1,2
2015,1322,southland,1,2
2016,1322,southland,1,2
2017,1322,southland,1,2
2018,1322,southland,1,2
2019,1322,southland,1,2
2020,1322,southland,1,2
1985,1323,ind,11,10
1986,1323,ind,11,10
1987,1323,ind,11,10
1988,1323,ind,11,10
1989,1323,ind,11,10
1990,1323,ind,11,10
1991,1323,ind,11,10
1992,1323,ind,11,10
1993,1323,ind,11,10
1994,1323,ind,11,10
1995,1323,ind,11,10
1996,1323,big_east,11,10
1997,1323,big_east,11,10
1998,1323,big_east,11,10
1999,1323,big_east,11,10
2000,1323,big_east,11,10
2001,1323,big_east,11,10
2002,1323,big_east,11,10
2003,1323,big_east,11,10
2004,1323,big_east,11,10
2005,1323,big_east,11,10
2006,1323,big_east,11,10
2007,1323,big_east,11,10
2008,1323,big_east,11,10
2009,1323,big_east,11,10
2010,1323,big_east,11,10
2011,1323,big_east,11,10
2012,1323,big_east,11,10
2013,1323,big_east,11,10
2014,1323,acc,11,10
2015,1323,acc,11,10
2016,1323,acc,11,10
2017,1323,acc,11,10
2018,1323,acc,11,10
2019,1323,acc,11,10
2020,1323,acc,11,10
1985,1325,mac,3,3
1986,1325,mac,3,3
1987,1325,mac,3,3
1988,1325,mac,3,3
1989,1325,mac,3,3
1990,1325,mac,3,3
1991,1325,mac,3,3
1992,1325,mac,3,3
1993,1325,mac,3,3
1994,1325,mac,3,3
1995,1325,mac,3,3
1996,1325,mac,3,3
1997,1325,mac,3,3
1998,1325,mac,3,3
1999,1325,mac,3,3
2000,1325,mac,3,3
2001,1325,mac,3,3
2002,1325,mac,3,3
2003,1325,mac,3,3
2004,1325,mac,3,3
2005,1325,mac,3,3
2006,1325,mac,3,3
2007,1325,mac,3,3
2008,1325,mac,3,3
2009,1325,mac,3,3
2010,1325,mac,3,3
2011,1325,mac,3,3
2012,1325,mac,3,3
2013,1325,mac,3,3
2014,1325,mac,3,3
2015,1325,mac,3,3
2016,1325,mac,3,3
2017,1325,mac,3,3
2018,1325,mac,3,3
2019,1325,mac,3,3
2020,1325,mac,3,3
1985,1326,big_ten,20,11
1986,1326,big_ten,20,11
1987,1326,big_ten,20,11
1988,1326,big_ten,20,11
1989,1326,big_ten,20,11
1990,1326,big_ten,20,11
1991,1326,big_ten,20,11
1992,1326,big_ten,20,11
1993,1326,big_ten,20,11
1994,1326,big_ten,20,11
1995,1326,big_ten,20,11
1996,1326,big_ten,20,11
1997,1326,big_ten,20,11
1998,1326,big_ten,20,11
1999,1326,big_ten,20,11
2000,1326,big_ten,20,11
2001,1326,big_ten,20,11
2002,1326,big_ten,20,11
2003,1326,big_ten,20,11
2004,1326,big_ten,20,11
2005,1326,big_ten,20,11
2006,1326,big_ten,20,11
2007,1326,big_ten,20,11
2008,1326,big_ten,20,11
2009,1326,big_ten,20,11
2010,1326,big_ten,20,11
2011,1326,big_ten,20,11
2012,1326,big_ten,20,11
2013,1326,big_ten,20,11
2014,1326,big_ten,20,11
2015,1326,big_ten,20,11
2016,1326,big_ten,20,11
2017,1326,big_ten,20,11
2018,1326,big_ten,20,11
2019,1326,big_ten,20,11
2020,1326,big_ten,20,11
1985,1328,big_eight,15,11
1986,1328,big_eight,15,11
1987,1328,big_eight,15,11
1988,1328,big_eight,15,11
1989,1328,big_eight,15,11
1990,1328,big_eight,15,11
1991,1328,big_eight,15,11
1992,1328,big_eight,15,11
1993,1328,big_eight,15,11
1994,1328,big_eight,15,11
1995,1328,big_eight,15,11
1996,1328,big_eight,15,11
1997,1328,big_twelve,15,11
1998,1328,big_twelve,15,11
1999,1328,big_twelve,15,11
2000,1328,big_twelve,15,11
2001,1328,big_twelve,15,11
2002,1328,big_twelve,15,11
2003,1328,big_twelve,15,11
2004,1328,big_twelve,15,11
2005,1328,big_twelve,15,11
2006,1328,big_twelve,15,11
2007,1328,big_twelve,15,11
2008,1328,big_twelve,15,11
